"subject_id","run","onset","requested_onset","delta_onset","shape_name","pressed","shouldhavepressed","correct","rt","outlier_location","rots","dils","outlier_type","onset_press"
"305","1",84005,"84000",5,"isoTrapezoid","right_key","right_key",TRUE,979,0,"[2, 0, 3, 1, 4, 5]","[2, 4, 1, 3, 0, 5]",2,84984
"305","1",88004,"88000",5,"isoTrapezoid","left_key","right_key",FALSE,1575,1,"[2, 4, 1, 3, 0, 5]","[5, 4, 0, 3, 1, 2]",1,89579
"305","1",92004,"92000",5,"isoTrapezoid","right_key","right_key",TRUE,2420,5,"[4, 5, 1, 0, 2, 3]","[2, 0, 3, 1, 5, 4]",4,94424
"305","1",96004,"96000",5,"isoTrapezoid","left_key","left_key",TRUE,1200,4,"[0, 1, 3, 2, 4, 5]","[1, 2, 5, 0, 3, 4]",3,97204
"305","1",100004,"100000",5,"isoTrapezoid","left_key","left_key",TRUE,1310,3,"[3, 4, 0, 2, 1, 5]","[3, 0, 5, 2, 4, 1]",2,101314
"305","1",112003,"112000",4,"losange","left_key","left_key",TRUE,1846,2,"[5, 4, 2, 1, 3, 0]","[0, 3, 1, 5, 2, 4]",3,113849
"305","1",116003,"116000",4,"losange","right_key","right_key",TRUE,931,1,"[3, 2, 1, 5, 4, 0]","[5, 3, 1, 4, 0, 2]",2,116934
"305","1",120003,"120000",4,"losange","left_key","left_key",TRUE,1459,3,"[0, 1, 2, 5, 4, 3]","[3, 5, 2, 0, 1, 4]",1,121462
"305","1",124003,"124000",4,"losange","left_key","left_key",TRUE,1593,4,"[3, 1, 4, 2, 5, 0]","[4, 3, 2, 5, 1, 0]",4,125596
"305","1",128002,"128000",3,"losange","right_key","right_key",TRUE,1077,0,"[4, 0, 1, 3, 2, 5]","[2, 0, 1, 5, 3, 4]",1,129079
"305","1",138002,"138000",3,"square","right_key","right_key",TRUE,972,1,"[2, 5, 1, 4, 3, 0]","[0, 3, 1, 4, 5, 2]",2,138974
"305","1",142002,"142000",3,"square","left_key","left_key",TRUE,1286,3,"[4, 0, 2, 1, 5, 3]","[5, 4, 0, 2, 3, 1]",3,143288
"305","1",146002,"146000",3,"square","right_key","right_key",TRUE,984,5,"[0, 2, 1, 3, 4, 5]","[0, 3, 5, 1, 4, 2]",4,146986
"305","1",150001,"150000",2,"square","left_key","left_key",TRUE,1507,2,"[5, 1, 0, 3, 2, 4]","[3, 4, 1, 0, 2, 5]",1,151508
"305","1",154001,"154000",2,"square","right_key","right_key",TRUE,759,0,"[2, 0, 1, 5, 3, 4]","[1, 5, 4, 3, 2, 0]",2,154760
"305","1",162001,"162000",2,"rectangle","left_key","left_key",TRUE,1045,4,"[5, 2, 0, 1, 4, 3]","[5, 1, 2, 4, 0, 3]",4,163046
"305","1",166001,"166000",2,"rectangle","left_key","left_key",TRUE,1343,2,"[1, 4, 3, 0, 2, 5]","[1, 5, 0, 4, 3, 2]",3,167344
"305","1",170000,"170000",1,"rectangle","right_key","right_key",TRUE,1012,1,"[5, 1, 0, 3, 4, 2]","[3, 0, 2, 1, 4, 5]",2,171012
"305","1",174000,"174000",1,"rectangle","left_key","left_key",TRUE,935,3,"[3, 0, 4, 1, 5, 2]","[3, 0, 1, 2, 5, 4]",1,174935
"305","1",178000,"178000",1,"rectangle","right_key","right_key",TRUE,1050,0,"[1, 2, 0, 5, 3, 4]","[3, 5, 4, 1, 0, 2]",3,179050
"305","1",186000,"186000",1,"losange","right_key","right_key",TRUE,2307,5,"[3, 0, 1, 2, 4, 5]","[1, 4, 5, 0, 2, 3]",1,188307
"305","1",190000,"190000",1,"losange","left_key","right_key",FALSE,1528,1,"[4, 0, 3, 5, 2, 1]","[0, 2, 5, 1, 4, 3]",4,191528
"305","1",194000,"194000",0,"losange","right_key","right_key",TRUE,2295,0,"[5, 0, 2, 1, 4, 3]","[4, 1, 0, 2, 3, 5]",3,196295
"305","1",198008,"198000",9,"losange","right_key","left_key",FALSE,1324,4,"[4, 2, 1, 3, 5, 0]","[5, 3, 1, 4, 2, 0]",2,199332
"305","1",202007,"202000",8,"losange","left_key","left_key",TRUE,936,3,"[3, 5, 1, 0, 4, 2]","[2, 3, 1, 4, 5, 0]",1,202943
"305","1",212007,"212000",8,"square","left_key","left_key",TRUE,1267,4,"[4, 2, 5, 3, 1, 0]","[3, 2, 4, 5, 0, 1]",4,213274
"305","1",216007,"216000",8,"square","left_key","left_key",TRUE,1395,3,"[0, 5, 1, 3, 4, 2]","[0, 3, 1, 2, 5, 4]",3,217402
"305","1",220007,"220000",7,"square","right_key","right_key",TRUE,1056,5,"[3, 5, 2, 1, 4, 0]","[3, 4, 0, 2, 5, 1]",1,221063
"305","1",224006,"224000",7,"square","right_key","right_key",TRUE,701,0,"[4, 2, 1, 0, 5, 3]","[5, 4, 1, 0, 2, 3]",2,224707
"305","1",228006,"228000",7,"square","right_key","right_key",TRUE,1056,1,"[3, 0, 1, 5, 2, 4]","[0, 2, 1, 3, 5, 4]",4,229062
"305","1",240006,"240000",7,"random","right_key","right_key",TRUE,1083,0,"[2, 3, 5, 4, 1, 0]","[2, 1, 4, 3, 5, 0]",1,241089
"305","1",244005,"244000",6,"random","right_key","left_key",FALSE,2143,2,"[0, 1, 2, 3, 5, 4]","[3, 1, 5, 2, 0, 4]",3,246148
"305","1",248005,"248000",6,"random","left_key","right_key",FALSE,2675,1,"[4, 0, 2, 1, 3, 5]","[3, 2, 1, 0, 5, 4]",4,250680
"305","1",252005,"252000",6,"random","right_key","left_key",FALSE,810,4,"[3, 2, 1, 0, 4, 5]","[2, 4, 1, 3, 5, 0]",2,252815
"305","1",256005,"256000",6,"random","left_key","right_key",FALSE,3061,5,"[5, 0, 1, 4, 2, 3]","[4, 3, 2, 5, 0, 1]",4,259066
"305","1",266005,"266000",5,"hinge","left_key","left_key",TRUE,1347,3,"[1, 5, 2, 4, 0, 3]","[4, 3, 1, 5, 2, 0]",2,267352
"305","1",270004,"270000",5,"hinge","right_key","right_key",TRUE,1486,0,"[4, 2, 0, 5, 3, 1]","[0, 1, 5, 2, 4, 3]",4,271490
"305","1",274004,"274000",5,"hinge","right_key","right_key",TRUE,2258,5,"[4, 5, 2, 0, 3, 1]","[3, 0, 5, 2, 1, 4]",1,276262
"305","1",278004,"278000",5,"hinge","right_key","right_key",TRUE,1446,1,"[5, 1, 4, 3, 0, 2]","[5, 2, 4, 0, 1, 3]",3,279450
"305","1",282004,"282000",5,"hinge","left_key","left_key",TRUE,2386,4,"[2, 1, 3, 5, 4, 0]","[5, 3, 2, 4, 0, 1]",1,284390
"305","1",294003,"294000",4,"isoTrapezoid","left_key","left_key",TRUE,1711,3,"[5, 0, 2, 4, 1, 3]","[2, 3, 0, 1, 5, 4]",2,295714
"305","1",298003,"298000",4,"isoTrapezoid","right_key","right_key",TRUE,1273,5,"[0, 3, 4, 2, 1, 5]","[2, 1, 5, 0, 3, 4]",4,299276
"305","1",302003,"302000",4,"isoTrapezoid","right_key","right_key",TRUE,1126,0,"[4, 0, 2, 3, 1, 5]","[3, 2, 1, 5, 4, 0]",3,303129
"305","1",306003,"306000",4,"isoTrapezoid","left_key","left_key",TRUE,1170,4,"[3, 4, 0, 1, 2, 5]","[5, 2, 4, 0, 3, 1]",1,307173
"305","1",310003,"310000",3,"isoTrapezoid","right_key","right_key",TRUE,1025,1,"[3, 2, 0, 1, 5, 4]","[2, 3, 0, 5, 4, 1]",3,311028
"305","2",6001,"6000",2,"isoTrapezoid","right_key","right_key",TRUE,1342,1,"[4, 3, 0, 5, 1, 2]","[3, 2, 5, 4, 1, 0]",1,7343
"305","2",10000,"10000",1,"isoTrapezoid","left_key","right_key",FALSE,1048,5,"[2, 1, 5, 4, 0, 3]","[2, 5, 1, 3, 0, 4]",4,11048
"305","2",14000,"14000",1,"isoTrapezoid","left_key","left_key",TRUE,963,4,"[1, 0, 4, 3, 5, 2]","[0, 4, 2, 1, 5, 3]",2,14963
"305","2",18009,"18000",9,"isoTrapezoid","right_key","right_key",TRUE,1708,0,"[0, 4, 3, 1, 5, 2]","[0, 4, 3, 1, 2, 5]",3,19717
"305","2",22000,"22000",1,"isoTrapezoid","left_key","left_key",TRUE,1875,3,"[3, 1, 2, 0, 5, 4]","[5, 4, 3, 1, 2, 0]",1,23875
"305","2",30000,"30000",1,"random","right_key","right_key",TRUE,815,1,"[3, 5, 1, 2, 4, 0]","[0, 3, 5, 4, 1, 2]",2,30815
"305","2",34008,"34000",9,"random","left_key","right_key",FALSE,2832,0,"[3, 4, 0, 5, 1, 2]","[1, 2, 5, 3, 0, 4]",3,36840
"305","2",38008,"38000",9,"random","left_key","left_key",TRUE,1330,3,"[0, 3, 2, 4, 5, 1]","[4, 1, 5, 0, 2, 3]",4,39338
"305","2",42007,"42000",8,"random","right_key","right_key",TRUE,1976,5,"[3, 2, 4, 0, 5, 1]","[4, 1, 3, 0, 5, 2]",1,43983
"305","2",46007,"46000",8,"random","left_key","left_key",TRUE,1605,4,"[0, 1, 2, 3, 4, 5]","[0, 1, 4, 2, 3, 5]",2,47612
"305","2",56007,"56000",8,"square","right_key","right_key",TRUE,838,0,"[4, 5, 1, 3, 2, 0]","[3, 5, 0, 4, 2, 1]",1,56845
"305","2",60007,"60000",7,"square","left_key","left_key",TRUE,1265,4,"[5, 1, 4, 3, 0, 2]","[0, 3, 2, 4, 5, 1]",4,61272
"305","2",64006,"64000",7,"square","right_key","right_key",TRUE,1297,5,"[4, 5, 3, 2, 1, 0]","[1, 5, 4, 0, 3, 2]",2,65303
"305","2",68006,"68000",7,"square","left_key","left_key",TRUE,895,3,"[2, 1, 5, 0, 4, 3]","[1, 5, 2, 3, 0, 4]",3,68901
"305","2",72006,"72000",7,"square","right_key","left_key",FALSE,726,2,"[3, 2, 4, 1, 5, 0]","[3, 1, 4, 2, 5, 0]",4,72732
"305","2",84006,"84000",6,"rectangle","left_key","left_key",TRUE,988,4,"[0, 5, 4, 3, 2, 1]","[0, 3, 4, 5, 1, 2]",3,84994
"305","2",88005,"88000",6,"rectangle","left_key","left_key",TRUE,885,2,"[5, 3, 2, 1, 0, 4]","[2, 4, 0, 5, 3, 1]",2,88890
"305","2",92005,"92000",6,"rectangle","left_key","left_key",TRUE,1094,3,"[5, 2, 3, 0, 1, 4]","[1, 5, 2, 4, 0, 3]",1,93099
"305","2",96005,"96000",6,"rectangle","right_key","right_key",TRUE,963,1,"[4, 1, 5, 0, 2, 3]","[4, 5, 1, 2, 3, 0]",4,96968
"305","2",100005,"100000",6,"rectangle","right_key","right_key",TRUE,1071,0,"[3, 4, 0, 1, 5, 2]","[1, 2, 5, 3, 0, 4]",3,101076
"305","2",110004,"110000",5,"hinge","left_key","left_key",TRUE,1908,4,"[1, 2, 4, 5, 0, 3]","[5, 2, 0, 1, 3, 4]",4,111912
"305","2",114004,"114000",5,"hinge","right_key","left_key",FALSE,2456,3,"[0, 5, 4, 1, 3, 2]","[2, 4, 3, 5, 1, 0]",2,116460
"305","2",118004,"118000",5,"hinge","right_key","right_key",TRUE,1759,0,"[2, 1, 3, 5, 0, 4]","[1, 3, 0, 2, 5, 4]",1,119763
"305","2",122004,"122000",5,"hinge","left_key","right_key",FALSE,1652,5,"[4, 3, 0, 1, 2, 5]","[2, 0, 5, 1, 3, 4]",3,123656
"305","2",126004,"126000",5,"hinge","left_key","left_key",TRUE,1914,2,"[5, 1, 4, 2, 0, 3]","[1, 2, 3, 0, 5, 4]",4,127918
"305","2",134003,"134000",4,"losange","right_key","right_key",TRUE,1222,5,"[0, 3, 1, 4, 2, 5]","[1, 3, 2, 0, 5, 4]",1,135225
"305","2",138003,"138000",4,"losange","left_key","left_key",TRUE,1282,2,"[5, 4, 1, 3, 0, 2]","[1, 0, 4, 5, 2, 3]",4,139285
"305","2",142003,"142000",4,"losange","right_key","right_key",TRUE,2511,1,"[4, 1, 2, 3, 5, 0]","[1, 0, 5, 2, 3, 4]",2,144514
"305","2",146003,"146000",3,"losange","right_key","right_key",TRUE,1170,0,"[0, 2, 5, 1, 4, 3]","[0, 5, 3, 2, 4, 1]",3,147173
"305","2",150003,"150000",4,"losange","left_key","left_key",TRUE,1107,3,"[4, 3, 1, 2, 0, 5]","[0, 1, 2, 5, 4, 3]",4,151110
"305","2",158002,"158000",3,"hinge","left_key","left_key",TRUE,1956,2,"[4, 2, 5, 0, 1, 3]","[5, 4, 0, 3, 2, 1]",3,159958
"305","2",162002,"162000",3,"hinge","right_key","right_key",TRUE,889,5,"[0, 4, 3, 1, 5, 2]","[5, 4, 1, 3, 2, 0]",2,162891
"305","2",166002,"166000",3,"hinge","left_key","left_key",TRUE,888,3,"[2, 0, 5, 4, 3, 1]","[3, 0, 1, 2, 4, 5]",4,166890
"305","2",170002,"170000",2,"hinge","right_key","left_key",FALSE,1152,4,"[4, 1, 2, 0, 5, 3]","[3, 0, 1, 5, 4, 2]",1,171154
"305","2",174001,"174000",2,"hinge","left_key","right_key",FALSE,2020,0,"[1, 5, 3, 4, 2, 0]","[3, 1, 5, 4, 2, 0]",4,176021
"305","2",186001,"186000",2,"isoTrapezoid","right_key","right_key",TRUE,1937,5,"[5, 1, 0, 4, 2, 3]","[2, 3, 4, 0, 5, 1]",3,187938
"305","2",190001,"190000",2,"isoTrapezoid","right_key","right_key",TRUE,1260,1,"[3, 4, 5, 1, 2, 0]","[2, 3, 0, 4, 1, 5]",2,191261
"305","2",194000,"194000",1,"isoTrapezoid","right_key","right_key",TRUE,979,0,"[3, 5, 1, 2, 0, 4]","[0, 1, 2, 3, 4, 5]",4,194979
"305","2",198000,"198000",1,"isoTrapezoid","left_key","left_key",TRUE,915,4,"[5, 0, 1, 4, 2, 3]","[5, 0, 3, 4, 1, 2]",1,198915
"305","2",202000,"202000",1,"isoTrapezoid","left_key","left_key",TRUE,1074,3,"[1, 2, 0, 5, 4, 3]","[4, 0, 3, 2, 1, 5]",4,203074
"305","2",210008,"210000",9,"losange","left_key","left_key",TRUE,1052,4,"[0, 1, 3, 4, 5, 2]","[1, 4, 2, 3, 5, 0]",4,211060
"305","2",214008,"214000",9,"losange","right_key","right_key",TRUE,1576,0,"[0, 3, 2, 4, 1, 5]","[0, 3, 5, 4, 1, 2]",3,215584
"305","2",218008,"218000",8,"losange","right_key","right_key",TRUE,1422,1,"[4, 1, 0, 3, 5, 2]","[1, 2, 0, 3, 5, 4]",1,219430
"305","2",222007,"222000",8,"losange","right_key","right_key",TRUE,2362,5,"[0, 1, 5, 3, 4, 2]","[5, 3, 0, 4, 2, 1]",2,224369
"305","2",226007,"226000",8,"losange","left_key","left_key",TRUE,1144,2,"[2, 4, 1, 0, 3, 5]","[2, 1, 5, 4, 3, 0]",4,227151
"305","2",236007,"236000",8,"square","left_key","left_key",TRUE,1066,4,"[5, 0, 2, 4, 1, 3]","[3, 5, 0, 2, 4, 1]",4,237073
"305","2",240007,"240000",8,"square","right_key","right_key",TRUE,723,1,"[2, 5, 1, 0, 3, 4]","[5, 2, 0, 4, 1, 3]",2,240730
"305","2",244007,"244000",7,"square","right_key","right_key",TRUE,1881,5,"[2, 4, 3, 1, 5, 0]","[5, 4, 2, 1, 3, 0]",3,245888
"305","2",248006,"248000",7,"square","right_key","right_key",TRUE,1317,0,"[1, 3, 2, 5, 0, 4]","[5, 1, 0, 2, 3, 4]",1,249323
"305","2",252006,"252000",7,"square","left_key","left_key",TRUE,1090,2,"[1, 5, 3, 4, 0, 2]","[2, 1, 5, 4, 0, 3]",4,253096
"305","2",262006,"262000",7,"random","left_key","left_key",TRUE,1656,4,"[2, 3, 0, 4, 5, 1]","[3, 2, 0, 1, 5, 4]",4,263662
"305","2",266005,"266000",6,"random","right_key","right_key",TRUE,863,1,"[5, 2, 3, 0, 1, 4]","[4, 3, 1, 2, 0, 5]",1,266868
"305","2",270005,"270000",6,"random","left_key","left_key",TRUE,1008,3,"[5, 2, 1, 4, 3, 0]","[1, 5, 2, 4, 3, 0]",2,271013
"305","2",274005,"274000",6,"random","right_key","left_key",FALSE,2571,2,"[0, 1, 3, 5, 4, 2]","[0, 2, 4, 3, 1, 5]",3,276576
"305","2",278005,"278000",6,"random","right_key","right_key",TRUE,843,0,"[3, 0, 5, 1, 2, 4]","[0, 2, 5, 4, 1, 3]",4,278848
"305","2",290004,"290000",5,"rectangle","right_key","right_key",TRUE,1186,1,"[4, 3, 1, 0, 5, 2]","[0, 1, 3, 5, 4, 2]",3,291190
"305","2",294004,"294000",5,"rectangle","right_key","right_key",TRUE,909,0,"[0, 1, 3, 5, 4, 2]","[0, 4, 1, 5, 2, 3]",1,294913
"305","2",298004,"298000",5,"rectangle","left_key","left_key",TRUE,1321,3,"[0, 3, 1, 2, 5, 4]","[4, 3, 1, 2, 0, 5]",2,299325
"305","2",302004,"302000",5,"rectangle","right_key","right_key",TRUE,1228,5,"[0, 2, 4, 5, 1, 3]","[2, 0, 1, 4, 3, 5]",4,303232
"305","2",306004,"306000",5,"rectangle","left_key","left_key",TRUE,985,2,"[2, 1, 3, 5, 0, 4]","[4, 2, 5, 1, 0, 3]",2,306989
"306","1",6004,"6000",5,"hinge","left_key","right_key",FALSE,2253,5,"[5, 0, 2, 4, 3, 1]","[4, 0, 5, 2, 1, 3]",1,8257
"306","1",10004,"10000",5,"hinge","right_key","right_key",TRUE,1344,1,"[2, 0, 5, 3, 4, 1]","[0, 2, 4, 3, 5, 1]",3,11348
"306","1",14003,"14000",4,"hinge","left_key","left_key",TRUE,1546,3,"[2, 4, 1, 3, 5, 0]","[3, 0, 2, 4, 5, 1]",4,15549
"306","1",18003,"18000",4,"hinge","left_key","left_key",TRUE,1774,4,"[3, 0, 1, 5, 4, 2]","[4, 5, 2, 1, 0, 3]",2,19777
"306","1",22003,"22000",4,"hinge","right_key","left_key",FALSE,2030,2,"[3, 4, 0, 2, 1, 5]","[1, 3, 5, 0, 2, 4]",1,24033
"306","1",32003,"32000",4,"square","right_key","right_key",TRUE,1513,5,"[0, 3, 4, 2, 5, 1]","[4, 3, 1, 2, 0, 5]",3,33516
"306","1",36002,"36000",3,"square","right_key","right_key",TRUE,1039,0,"[4, 5, 1, 2, 0, 3]","[4, 1, 0, 3, 2, 5]",2,37041
"306","1",40002,"40000",3,"square","left_key","left_key",TRUE,1264,4,"[5, 2, 3, 4, 0, 1]","[5, 4, 1, 3, 0, 2]",1,41266
"306","1",44002,"44000",3,"square","left_key","left_key",TRUE,1608,2,"[1, 2, 4, 0, 5, 3]","[1, 5, 4, 2, 0, 3]",4,45610
"306","1",48002,"48000",3,"square","right_key","right_key",TRUE,1150,1,"[2, 5, 1, 3, 4, 0]","[3, 1, 5, 2, 4, 0]",1,49152
"306","1",60001,"60000",2,"rectangle","right_key","right_key",TRUE,1323,0,"[4, 1, 0, 5, 3, 2]","[4, 5, 0, 3, 1, 2]",3,61324
"306","1",64001,"64000",2,"rectangle","right_key","right_key",TRUE,1029,5,"[4, 5, 0, 1, 2, 3]","[3, 1, 4, 2, 5, 0]",2,65030
"306","1",68001,"68000",2,"rectangle","right_key","right_key",TRUE,1152,1,"[0, 4, 3, 5, 2, 1]","[3, 2, 0, 1, 4, 5]",1,69153
"306","1",72001,"72000",2,"rectangle","left_key","left_key",TRUE,1240,2,"[2, 0, 4, 3, 5, 1]","[0, 4, 1, 3, 2, 5]",4,73241
"306","1",76001,"76000",2,"rectangle","left_key","left_key",TRUE,1122,3,"[4, 2, 3, 1, 0, 5]","[5, 3, 2, 4, 0, 1]",2,77123
"306","1",88000,"88000",1,"isoTrapezoid","right_key","left_key",FALSE,1866,2,"[3, 4, 2, 0, 1, 5]","[0, 1, 2, 5, 3, 4]",1,89866
"306","1",92008,"92000",9,"isoTrapezoid","right_key","right_key",TRUE,1943,1,"[4, 3, 2, 5, 1, 0]","[2, 5, 1, 4, 3, 0]",3,93951
"306","1",96000,"96000",1,"isoTrapezoid","left_key","left_key",TRUE,1084,3,"[2, 0, 1, 3, 5, 4]","[1, 3, 4, 5, 0, 2]",4,97084
"306","1",99999,"100000",0,"isoTrapezoid","left_key","left_key",TRUE,2254,4,"[1, 0, 4, 3, 5, 2]","[1, 4, 0, 2, 3, 5]",2,102253
"306","1",104008,"104000",9,"isoTrapezoid","left_key","right_key",FALSE,2517,5,"[3, 4, 5, 1, 2, 0]","[0, 2, 5, 3, 4, 1]",1,106525
"306","1",116007,"116000",8,"random","right_key","right_key",TRUE,2300,5,"[4, 5, 1, 3, 2, 0]","[1, 0, 5, 2, 4, 3]",1,118307
"306","1",120007,"120000",8,"random","left_key","right_key",FALSE,1309,1,"[0, 4, 3, 2, 5, 1]","[5, 3, 0, 1, 2, 4]",3,121316
"306","1",124007,"124000",8,"random","left_key","left_key",TRUE,2487,4,"[5, 2, 0, 4, 3, 1]","[2, 4, 1, 5, 0, 3]",2,126494
"306","1",128007,"128000",8,"random","left_key","left_key",TRUE,1994,3,"[0, 4, 1, 3, 2, 5]","[3, 5, 2, 1, 4, 0]",4,130001
"306","1",132006,"132000",7,"random","left_key","left_key",TRUE,1335,2,"[0, 3, 5, 4, 2, 1]","[0, 4, 3, 1, 5, 2]",3,133341
"306","1",144006,"144000",7,"losange","right_key","right_key",TRUE,2119,5,"[0, 4, 1, 3, 5, 2]","[3, 4, 0, 1, 5, 2]",2,146125
"306","1",148006,"148000",7,"losange","right_key","right_key",TRUE,1609,1,"[1, 0, 5, 4, 3, 2]","[3, 1, 4, 0, 2, 5]",1,149615
"306","1",152006,"152000",6,"losange","left_key","right_key",FALSE,1698,0,"[1, 3, 2, 0, 4, 5]","[1, 0, 4, 2, 5, 3]",3,153704
"306","1",156005,"156000",6,"losange","right_key","left_key",FALSE,2323,3,"[0, 4, 5, 2, 3, 1]","[2, 3, 1, 0, 5, 4]",4,158328
"306","1",160005,"160000",6,"losange","left_key","left_key",TRUE,948,4,"[1, 4, 0, 5, 2, 3]","[2, 3, 0, 4, 1, 5]",3,160953
"306","1",170005,"170000",6,"hinge","right_key","right_key",TRUE,2124,5,"[3, 5, 0, 2, 4, 1]","[5, 4, 2, 3, 1, 0]",4,172129
"306","1",174004,"174000",5,"hinge","right_key","right_key",TRUE,2673,1,"[4, 3, 1, 0, 2, 5]","[2, 5, 4, 0, 3, 1]",2,176677
"306","1",178004,"178000",5,"hinge","right_key","left_key",FALSE,2904,3,"[2, 4, 0, 3, 5, 1]","[3, 5, 2, 1, 0, 4]",1,180908
"306","1",182004,"182000",5,"hinge","left_key","left_key",TRUE,1594,4,"[0, 5, 3, 4, 1, 2]","[1, 4, 2, 0, 5, 3]",3,183598
"306","1",186004,"186000",5,"hinge","right_key","right_key",TRUE,2152,0,"[2, 0, 3, 1, 5, 4]","[4, 1, 2, 0, 5, 3]",1,188156
"306","1",196004,"196000",5,"random","right_key","right_key",TRUE,1549,1,"[5, 1, 4, 2, 3, 0]","[4, 0, 5, 2, 1, 3]",3,197553
"306","1",200003,"200000",4,"random","left_key","right_key",FALSE,2958,0,"[3, 5, 2, 0, 1, 4]","[0, 4, 5, 3, 1, 2]",4,202961
"306","1",204003,"204000",4,"random","left_key","left_key",TRUE,1598,2,"[3, 1, 0, 5, 4, 2]","[1, 3, 4, 0, 5, 2]",1,205601
"306","1",208003,"208000",4,"random",NA,"right_key",NA,NA,5,"[0, 1, 5, 2, 3, 4]","[5, 4, 1, 0, 3, 2]",2,NA
"306","1",212003,"212000",4,"random","left_key","left_key",TRUE,1504,3,"[2, 5, 1, 4, 0, 3]","[0, 5, 4, 3, 2, 1]",4,213507
"306","1",220002,"220000",3,"losange","right_key","left_key",FALSE,1805,3,"[5, 0, 3, 4, 2, 1]","[2, 3, 5, 4, 1, 0]",1,221807
"306","1",224002,"224000",3,"losange","left_key","left_key",TRUE,1311,4,"[3, 2, 0, 1, 5, 4]","[5, 4, 3, 0, 1, 2]",2,225313
"306","1",228002,"228000",3,"losange","right_key","left_key",FALSE,1866,2,"[5, 3, 4, 1, 2, 0]","[1, 5, 4, 0, 3, 2]",3,229868
"306","1",232002,"232000",3,"losange","right_key","right_key",TRUE,2027,5,"[1, 2, 4, 0, 5, 3]","[3, 0, 1, 5, 4, 2]",4,234029
"306","1",236002,"236000",3,"losange","right_key","right_key",TRUE,2137,0,"[0, 3, 2, 5, 1, 4]","[4, 3, 1, 5, 2, 0]",3,238139
"306","1",246001,"246000",2,"rectangle","right_key","right_key",TRUE,1837,0,"[4, 2, 5, 0, 1, 3]","[3, 5, 1, 2, 0, 4]",1,247838
"306","1",250001,"250000",2,"rectangle","left_key","left_key",TRUE,1185,3,"[0, 4, 3, 5, 2, 1]","[2, 1, 5, 3, 4, 0]",3,251186
"306","1",254001,"254000",2,"rectangle","left_key","left_key",TRUE,1313,4,"[0, 5, 1, 3, 2, 4]","[1, 5, 2, 4, 3, 0]",2,255314
"306","1",258001,"258000",2,"rectangle","right_key","right_key",TRUE,1211,1,"[3, 2, 0, 1, 5, 4]","[1, 3, 0, 2, 4, 5]",4,259212
"306","1",262000,"262000",1,"rectangle","right_key","right_key",TRUE,1901,5,"[1, 0, 3, 5, 2, 4]","[4, 3, 1, 0, 2, 5]",3,263901
"306","1",270000,"270000",1,"isoTrapezoid","left_key","left_key",TRUE,1775,2,"[1, 3, 0, 5, 4, 2]","[5, 4, 3, 2, 0, 1]",3,271775
"306","1",274000,"274000",1,"isoTrapezoid","left_key","left_key",TRUE,1409,3,"[4, 2, 0, 5, 3, 1]","[5, 1, 3, 0, 4, 2]",2,275409
"306","1",278000,"278000",1,"isoTrapezoid","left_key","right_key",FALSE,1539,0,"[0, 1, 5, 3, 2, 4]","[5, 0, 2, 1, 3, 4]",4,279539
"306","1",282008,"282000",9,"isoTrapezoid","left_key","left_key",TRUE,674,4,"[3, 5, 0, 4, 1, 2]","[4, 2, 5, 1, 0, 3]",1,282682
"306","1",286008,"286000",9,"isoTrapezoid","right_key","right_key",TRUE,1586,5,"[2, 3, 0, 4, 5, 1]","[4, 1, 3, 0, 2, 5]",3,287594
"306","1",294007,"294000",8,"square","right_key","right_key",TRUE,1156,1,"[0, 3, 5, 1, 4, 2]","[2, 3, 4, 1, 0, 5]",4,295163
"306","1",298007,"298000",8,"square","left_key","left_key",TRUE,1109,4,"[1, 3, 0, 5, 2, 4]","[5, 4, 0, 2, 3, 1]",1,299116
"306","1",302007,"302000",8,"square","right_key","left_key",FALSE,2637,2,"[0, 4, 3, 2, 5, 1]","[1, 0, 4, 3, 5, 2]",2,304644
"306","1",306007,"306000",8,"square","left_key","left_key",TRUE,1176,3,"[4, 2, 1, 3, 5, 0]","[0, 5, 1, 3, 2, 4]",3,307183
"306","1",310007,"310000",8,"square","right_key","right_key",TRUE,1199,5,"[2, 0, 3, 1, 4, 5]","[3, 0, 1, 4, 5, 2]",1,311206
"306","2",6002,"6000",3,"hinge","right_key","left_key",FALSE,1535,3,"[2, 5, 1, 4, 3, 0]","[5, 1, 3, 2, 4, 0]",3,7537
"306","2",10002,"10000",3,"hinge","right_key","right_key",TRUE,1620,0,"[1, 5, 3, 2, 0, 4]","[3, 0, 2, 5, 1, 4]",4,11622
"306","2",14002,"14000",2,"hinge","left_key","left_key",TRUE,2704,2,"[2, 1, 0, 4, 3, 5]","[5, 3, 1, 4, 2, 0]",2,16706
"306","2",18001,"18000",2,"hinge","right_key","right_key",TRUE,1232,5,"[5, 0, 1, 4, 2, 3]","[3, 5, 1, 2, 0, 4]",1,19233
"306","2",22001,"22000",2,"hinge","left_key","left_key",TRUE,1121,4,"[2, 3, 5, 1, 0, 4]","[1, 5, 3, 0, 2, 4]",4,23122
"306","2",30001,"30000",2,"rectangle","left_key","left_key",TRUE,1721,4,"[2, 0, 1, 5, 4, 3]","[1, 4, 0, 3, 5, 2]",4,31722
